,stationID,stationName,stationNameEN,stationAttribute,dataYearMonth,temperature_mean,temperature_maximum,temperature_maximumDate,temperature_minimum,temperature_minimumDate,precipitation_accumulation,precipitation_GE01Days,windSpeed_maximum,windSpeed_maximumDate,windDirection_maximum,gustSpeed_maximum,gustSpeed_maximumDate,gustDirection_maximum,relativeHumidity_mean,relativeHumidity_minimum,relativeHumidity_minimumDate,stationPressure_mean,sunshineDuration_total
1394,467550,玉山,YUSHAN,局屬有人氣象站,2016-01,-0.4,10.2,2016-01-01,-8.5,2016-01-18,387.9,17,25.1,2016-01-28,190.0,33.5,2016-01-28,200.0,83,14,2016-01-07,643.1,99.6
1395,467571,新竹,HSINCHU,局屬有人氣象站,2016-01,15.6,23.7,2016-01-01,2.8,2016-01-24,311.1,20,6.0,2016-01-23,30.0,14.8,2016-01-23,20.0,83,43,2016-01-26,1017.6,62.8
1396,467590,恆春,HENGCHUN,局屬有人氣象站,2016-01,22.0,30.3,2016-01-05,11.4,2016-01-25,98.5,13,12.0,2016-01-01,40.0,25.0,2016-01-01,50.0,76,55,2016-01-15,1016.1,116.1
1397,467610,成功,CHENGGONG,局屬有人氣象站,2016-01,19.1,27.6,2016-01-17,9.1,2016-01-25,177.3,22,9.2,2016-01-23,10.0,18.2,2016-01-23,360.0,80,59,2016-01-10,1014.9,33.6
1398,467620,蘭嶼,LANYU,局屬有人氣象站,2016-01,19.1,26.7,2016-01-05,9.8,2016-01-24,507.2,30,21.5,2016-01-23,20.0,34.3,2016-01-23,40.0,85,63,2016-01-19,981.2,35.5
1399,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2016-01,13.9,23.6,2016-01-05,0.7,2016-01-24,326.5,18,6.7,2016-01-24,160.0,12.5,2016-01-17,180.0,86,51,2016-01-10,905.8,91.7
1400,467660,臺東,TAITUNG,局屬有人氣象站,2016-01,19.5,30.1,2016-01-17,9.0,2016-01-25,151.5,16,8.0,2016-01-23,30.0,17.7,2016-01-23,20.0,82,48,2016-01-17,1018.8,61.9
1401,467770,梧棲,WUQI,局屬有人氣象站,2016-01,15.8,22.0,2016-01-04,4.2,2016-01-24,215.5,18,15.1,2016-01-23,350.0,31.9,2016-01-23,20.0,83,51,2016-01-25,1017.1,99.2
1402,467990,馬祖,MATSU,局屬有人氣象站,2016-01,10.8,21.4,2016-01-04,0.3,2016-01-25,185.3,16,7.2,2016-01-31,20.0,17.5,2016-01-22,30.0,86,40,2016-01-24,1012.8,47.0
1403,466880,板橋,BANQIAO,局屬有人氣象站,2016-02,15.0,30.1,2016-02-13,4.9,2016-02-08,104.6,17,6.8,2016-02-29,70.0,14.3,2016-02-29,70.0,77,23,2016-02-08,1021.4,59.4
1404,466900,淡水,TAMSUI,局屬有人氣象站,2016-02,14.3,26.2,2016-02-13,6.1,2016-02-08,140.5,16,7.1,2016-02-14,20.0,14.8,2016-02-14,360.0,79,35,2016-02-08,1020.7,75.0
1405,466910,鞍部,ANBU,局屬有人氣象站,2016-02,9.7,24.9,2016-02-13,0.4,2016-02-07,315.8,17,10.6,2016-02-20,350.0,22.5,2016-02-01,360.0,90,14,2016-02-09,927.2,59.6
1406,466920,臺北,TAIPEI,局屬有人氣象站,2016-02,15.5,30.5,2016-02-13,6.1,2016-02-08,78.9,17,7.5,2016-02-21,60.0,15.8,2016-02-29,70.0,80,29,2016-02-08,1019.4,80.1
1407,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2016-02,11.3,26.1,2016-02-13,2.9,2016-02-07,288.1,19,10.0,2016-02-14,20.0,20.9,2016-02-14,10.0,84,26,2016-02-09,952.1,76.6
1408,466940,基隆,KEELUNG,局屬有人氣象站,2016-02,15.3,28.4,2016-02-13,5.7,2016-02-08,422.2,19,12.0,2016-02-14,10.0,18.5,2016-02-14,10.0,76,35,2016-02-08,1019.8,71.2
1409,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2016-02,15.2,25.9,2016-02-13,5.2,2016-02-07,120.7,15,18.6,2016-02-11,160.0,24.9,2016-02-01,10.0,73,34,2016-02-08,1011.2,69.6
1410,466990,花蓮,HUALIEN,局屬有人氣象站,2016-02,17.8,27.1,2016-02-13,11.6,2016-02-09,25.0,10,11.3,2016-02-14,40.0,21.0,2016-02-06,30.0,76,42,2016-02-08,1019.8,48.9
1411,467050,新屋,XINWU,局屬有人氣象站,2016-02,14.3,27.0,2016-02-13,5.5,2016-02-08,82.1,16,14.8,2016-02-29,40.0,22.1,2016-02-29,50.0,77,36,2016-02-08,1020.2,71.4
1412,467060,蘇澳,SU-AO,局屬有人氣象站,2016-02,16.4,28.0,2016-02-13,7.4,2016-02-08,341.3,20,10.1,2016-02-14,60.0,18.5,2016-02-29,50.0,77,22,2016-02-08,1020.1,72.4
1413,467080,宜蘭,YILAN,局屬有人氣象站,2016-02,15.8,27.4,2016-02-13,6.2,2016-02-08,119.1,16,10.1,2016-02-19,330.0,17.0,2016-02-19,330.0,77,24,2016-02-08,1022.2,75.4
1414,467110,金門,KINMEN,局屬有人氣象站,2016-02,12.4,22.1,2016-02-28,5.5,2016-02-08,41.3,10,8.9,2016-02-29,70.0,19.1,2016-02-14,70.0,70,28,2016-02-08,1020.9,84.8
1415,467300,東吉島,DONGJIDAO,局屬有人氣象站,2016-02,17.7,26.8,2016-02-14,12.5,2016-02-07,38.6,7,20.9,2016-02-01,30.0,28.5,2016-02-01,10.0,76,36,2016-02-08,1016.0,88.6
1416,467350,澎湖,PENGHU,局屬有人氣象站,2016-02,16.6,27.1,2016-02-13,11.1,2016-02-09,10.6,5,11.1,2016-02-15,10.0,23.1,2016-02-15,20.0,74,32,2016-02-08,1020.8,83.1
1417,467410,臺南,TAINAN,局屬有人氣象站,2016-02,17.4,30.7,2016-02-13,9.0,2016-02-07,38.0,3,10.8,2016-02-06,40.0,20.2,2016-02-05,60.0,74,26,2016-02-08,1017.7,145.3
1418,467440,高雄,KAOHSIUNG,局屬有人氣象站,2016-02,19.6,29.2,2016-02-14,10.1,2016-02-07,24.5,4,5.9,2016-02-05,340.0,12.4,2016-02-06,10.0,70,25,2016-02-10,1019.6,164.6
1419,467480,嘉義,CHIAYI,局屬有人氣象站,2016-02,16.6,31.4,2016-02-13,7.3,2016-02-09,12.3,9,9.2,2016-02-05,10.0,15.8,2016-02-05,10.0,76,31,2016-02-08,1017.5,114.4
1420,467490,臺中,TAICHUNG,局屬有人氣象站,2016-02,16.4,31.4,2016-02-13,7.5,2016-02-08,24.2,11,6.7,2016-02-06,360.0,16.5,2016-02-06,360.0,72,24,2016-02-08,1010.8,100.6
1421,467530,阿里山,ALISHAN,局屬有人氣象站,2016-02,7.1,16.5,2016-02-23,-2.3,2016-02-08,91.4,15,5.3,2016-02-07,350.0,13.4,2016-02-07,350.0,79,18,2016-02-08,766.7,88.1
1422,467540,大武,DAWU,局屬有人氣象站,2016-02,20.2,32.8,2016-02-13,13.1,2016-02-08,6.9,5,8.4,2016-02-14,30.0,15.7,2016-02-29,40.0,70,32,2016-02-13,1020.0,82.8
1423,467550,玉山,YUSHAN,局屬有人氣象站,2016-02,-1.2,8.4,2016-02-23,-12.2,2016-02-07,53.6,12,13.9,2016-02-06,290.0,28.1,2016-02-13,290.0,79,14,2016-02-08,642.9,145.4
1424,467571,新竹,HSINCHU,局屬有人氣象站,2016-02,14.5,30.5,2016-02-13,6.1,2016-02-09,73.3,13,6.8,2016-02-14,20.0,16.8,2016-02-24,30.0,79,33,2016-02-08,1019.0,77.9
1425,467590,恆春,HENGCHUN,局屬有人氣象站,2016-02,21.3,29.3,2016-02-14,14.4,2016-02-08,2.0,2,12.4,2016-02-24,50.0,25.9,2016-02-24,50.0,70,42,2016-02-08,1017.6,164.8
1426,467610,成功,CHENGGONG,局屬有人氣象站,2016-02,18.4,28.1,2016-02-14,13.2,2016-02-06,54.6,15,9.8,2016-02-12,190.0,17.6,2016-02-29,40.0,75,45,2016-02-08,1016.5,49.3
1427,467620,蘭嶼,LANYU,局屬有人氣象站,2016-02,17.9,25.6,2016-02-14,12.9,2016-02-16,210.0,21,22.8,2016-02-01,20.0,32.1,2016-02-01,20.0,81,50,2016-02-08,982.5,40.2
1428,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2016-02,13.8,25.6,2016-02-13,3.7,2016-02-08,42.0,16,6.7,2016-02-05,170.0,11.7,2016-02-13,280.0,82,24,2016-02-08,906.6,96.9
1429,467660,臺東,TAITUNG,局屬有人氣象站,2016-02,19.1,27.9,2016-02-14,12.8,2016-02-16,21.7,6,8.1,2016-02-12,190.0,18.0,2016-02-01,20.0,75,45,2016-02-14,1020.3,82.4
1430,467770,梧棲,WUQI,局屬有人氣象站,2016-02,15.2,30.0,2016-02-13,9.1,2016-02-15,15.1,7,14.7,2016-02-29,350.0,30.2,2016-02-05,360.0,77,29,2016-02-08,1018.3,89.6
1431,467990,馬祖,MATSU,局屬有人氣象站,2016-02,10.4,22.8,2016-02-13,4.3,2016-02-02,63.8,10,9.1,2016-02-13,220.0,18.0,2016-02-13,230.0,81,24,2016-02-08,1014.1,95.7
1432,466880,板橋,BANQIAO,局屬有人氣象站,2016-03,17.2,28.9,2016-03-05,7.7,2016-03-28,317.0,19,6.9,2016-03-01,70.0,13.6,2016-03-01,70.0,77,31,2016-03-28,1017.1,76.8
1433,466900,淡水,TAMSUI,局屬有人氣象站,2016-03,16.1,24.4,2016-03-02,8.2,2016-03-28,253.5,18,7.8,2016-03-09,10.0,18.1,2016-03-09,20.0,82,31,2016-03-28,1016.5,88.7
1434,466910,鞍部,ANBU,局屬有人氣象站,2016-03,12.0,22.5,2016-03-08,2.3,2016-03-27,365.5,20,10.7,2016-03-14,350.0,19.0,2016-03-10,350.0,90,42,2016-03-27,924.1,89.5
1435,466920,臺北,TAIPEI,局屬有人氣象站,2016-03,17.5,29.4,2016-03-05,9.4,2016-03-28,285.7,19,7.3,2016-03-01,60.0,15.2,2016-03-01,60.0,75,33,2016-03-29,1015.1,90.3
1436,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2016-03,13.6,24.4,2016-03-07,5.2,2016-03-26,330.1,19,9.3,2016-03-10,20.0,20.1,2016-03-09,20.0,85,34,2016-03-29,948.7,99.8
1437,466940,基隆,KEELUNG,局屬有人氣象站,2016-03,16.8,26.6,2016-03-05,8.4,2016-03-28,317.1,20,11.9,2016-03-10,10.0,19.1,2016-03-09,20.0,79,34,2016-03-29,1015.7,83.2
1438,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2016-03,16.9,25.0,2016-03-08,10.5,2016-03-25,197.4,20,15.7,2016-03-10,10.0,25.6,2016-03-10,360.0,77,39,2016-03-28,1007.1,81.7
1439,466990,花蓮,HUALIEN,局屬有人氣象站,2016-03,19.0,26.8,2016-03-31,12.7,2016-03-28,126.5,18,9.7,2016-03-08,180.0,16.9,2016-03-14,60.0,80,42,2016-03-28,1016.2,74.5
1440,467050,新屋,XINWU,局屬有人氣象站,2016-03,16.3,23.8,2016-03-08,10.0,2016-03-26,271.4,18,13.9,2016-03-09,40.0,21.4,2016-03-09,40.0,82,39,2016-03-28,1016.1,83.7
1441,467060,蘇澳,SU-AO,局屬有人氣象站,2016-03,18.1,25.9,2016-03-08,10.6,2016-03-28,192.5,20,8.3,2016-03-09,50.0,18.6,2016-03-23,20.0,79,42,2016-03-28,1016.0,95.0
1442,467080,宜蘭,YILAN,局屬有人氣象站,2016-03,17.7,27.9,2016-03-19,8.8,2016-03-28,177.3,16,7.9,2016-03-19,330.0,12.3,2016-03-19,330.0,78,40,2016-03-28,1018.1,101.8
1443,467110,金門,KINMEN,局屬有人氣象站,2016-03,14.2,23.2,2016-03-05,6.9,2016-03-11,248.2,18,9.4,2016-03-09,70.0,20.5,2016-03-09,70.0,75,33,2016-03-28,1016.7,96.4
1444,467300,東吉島,DONGJIDAO,局屬有人氣象站,2016-03,19.9,26.9,2016-03-18,14.0,2016-03-10,105.0,13,22.1,2016-03-10,30.0,28.6,2016-03-10,30.0,78,46,2016-03-28,1012.5,136.9
1445,467350,澎湖,PENGHU,局屬有人氣象站,2016-03,18.9,27.5,2016-03-18,12.7,2016-03-11,134.0,14,10.3,2016-03-14,10.0,22.1,2016-03-24,10.0,78,40,2016-03-28,1016.9,122.4
1446,467410,臺南,TAINAN,局屬有人氣象站,2016-03,19.7,29.8,2016-03-18,11.2,2016-03-11,96.5,9,8.1,2016-03-27,30.0,16.2,2016-03-10,60.0,78,35,2016-03-28,1014.4,134.1
1447,467440,高雄,KAOHSIUNG,局屬有人氣象站,2016-03,21.6,29.7,2016-03-19,12.8,2016-03-26,79.0,11,5.8,2016-03-27,350.0,11.8,2016-03-27,340.0,74,39,2016-03-27,1016.4,159.1
1448,467480,嘉義,CHIAYI,局屬有人氣象站,2016-03,18.7,31.9,2016-03-18,8.9,2016-03-28,129.7,14,7.7,2016-03-18,260.0,16.0,2016-03-13,10.0,86,35,2016-03-28,1014.0,120.1
1449,467490,臺中,TAICHUNG,局屬有人氣象站,2016-03,18.3,28.9,2016-03-18,9.4,2016-03-28,194.6,16,5.4,2016-03-14,360.0,11.2,2016-03-10,360.0,76,25,2016-03-28,1007.4,109.8
1450,467530,阿里山,ALISHAN,局屬有人氣象站,2016-03,8.5,16.3,2016-03-19,-2.8,2016-03-27,409.8,16,5.7,2016-03-13,290.0,16.2,2016-03-13,270.0,80,16,2016-03-02,765.5,90.1
1451,467540,大武,DAWU,局屬有人氣象站,2016-03,21.1,30.3,2016-03-18,14.1,2016-03-28,66.9,16,7.6,2016-03-18,180.0,15.7,2016-03-14,30.0,75,48,2016-03-09,1016.8,89.7
1452,467550,玉山,YUSHAN,局屬有人氣象站,2016-03,0.3,8.4,2016-03-30,-12.7,2016-03-27,108.0,15,15.3,2016-03-10,300.0,30.0,2016-03-13,310.0,82,14,2016-03-02,642.7,93.3
1453,467571,新竹,HSINCHU,局屬有人氣象站,2016-03,16.7,26.9,2016-03-05,9.4,2016-03-28,304.4,18,6.2,2016-03-09,30.0,15.4,2016-03-10,20.0,80,34,2016-03-28,1015.0,96.6
1454,467590,恆春,HENGCHUN,局屬有人氣象站,2016-03,22.7,30.0,2016-03-19,16.7,2016-03-25,18.9,6,10.5,2016-03-24,40.0,22.4,2016-03-14,50.0,72,45,2016-03-02,1014.6,143.5
1455,467610,成功,CHENGGONG,局屬有人氣象站,2016-03,19.5,28.4,2016-03-19,13.3,2016-03-11,87.3,17,10.6,2016-03-09,30.0,17.2,2016-03-09,40.0,79,48,2016-03-28,1013.1,36.7
1456,467620,蘭嶼,LANYU,局屬有人氣象站,2016-03,19.1,26.6,2016-03-19,14.4,2016-03-26,296.3,21,19.6,2016-03-10,20.0,27.0,2016-03-11,20.0,81,55,2016-03-01,979.9,65.3
1457,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2016-03,15.3,25.2,2016-03-18,6.3,2016-03-28,275.0,16,7.4,2016-03-18,290.0,13.4,2016-03-18,260.0,82,42,2016-03-28,904.3,104.4
1458,467660,臺東,TAITUNG,局屬有人氣象站,2016-03,20.0,30.0,2016-03-13,13.3,2016-03-11,62.0,12,8.5,2016-03-14,40.0,20.2,2016-03-14,40.0,81,48,2016-03-13,1016.9,75.8
1459,467770,梧棲,WUQI,局屬有人氣象站,2016-03,17.2,26.6,2016-03-18,10.3,2016-03-11,233.3,16,13.2,2016-03-26,350.0,26.6,2016-03-23,360.0,81,39,2016-03-28,1014.7,111.9
1460,467990,馬祖,MATSU,局屬有人氣象站,2016-03,12.4,23.5,2016-03-06,6.0,2016-03-11,154.1,16,9.3,2016-03-09,60.0,19.2,2016-03-09,60.0,85,41,2016-03-28,1009.5,111.2
1461,466880,板橋,BANQIAO,局屬有人氣象站,2016-04,23.7,33.0,2016-04-27,16.8,2016-04-18,159.5,14,6.7,2016-04-13,220.0,16.7,2016-04-13,230.0,75,46,2016-04-29,1011.0,91.2
1462,466900,淡水,TAMSUI,局屬有人氣象站,2016-04,22.5,29.8,2016-04-23,15.2,2016-04-19,233.0,12,7.0,2016-04-18,330.0,17.0,2016-04-18,330.0,84,42,2016-04-29,1010.2,82.7
1463,466910,鞍部,ANBU,局屬有人氣象站,2016-04,18.6,28.2,2016-04-06,11.1,2016-04-18,280.4,14,11.7,2016-04-18,350.0,18.7,2016-04-18,360.0,91,53,2016-04-06,920.5,73.6
1464,466920,臺北,TAIPEI,局屬有人氣象站,2016-04,24.0,33.2,2016-04-23,17.1,2016-04-18,184.4,14,7.6,2016-04-19,50.0,17.0,2016-04-18,310.0,76,44,2016-04-06,1009.2,81.9
1465,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2016-04,20.1,28.8,2016-04-07,12.1,2016-04-19,228.3,14,9.2,2016-04-18,350.0,19.7,2016-04-18,350.0,88,52,2016-04-06,944.3,89.4
1466,466940,基隆,KEELUNG,局屬有人氣象站,2016-04,22.5,32.3,2016-04-20,16.3,2016-04-18,192.9,18,9.1,2016-04-13,220.0,17.0,2016-04-18,320.0,84,50,2016-04-20,1009.3,80.0
1467,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2016-04,20.8,28.7,2016-04-07,14.6,2016-04-18,136.2,16,15.4,2016-04-18,350.0,22.7,2016-04-18,350.0,88,59,2016-04-29,1001.0,90.9
1468,466990,花蓮,HUALIEN,局屬有人氣象站,2016-04,24.4,30.5,2016-04-22,19.0,2016-04-18,64.0,11,10.2,2016-04-21,180.0,16.0,2016-04-21,190.0,83,58,2016-04-29,1010.2,114.7
1469,467050,新屋,XINWU,局屬有人氣象站,2016-04,22.6,29.5,2016-04-27,17.1,2016-04-18,172.6,13,15.0,2016-04-13,230.0,25.4,2016-04-13,250.0,86,54,2016-04-29,1009.9,78.1
1470,467060,蘇澳,SU-AO,局屬有人氣象站,2016-04,23.4,31.6,2016-04-21,18.1,2016-04-18,76.2,16,8.0,2016-04-17,40.0,18.0,2016-04-18,60.0,83,53,2016-04-29,1009.7,100.1
1471,467080,宜蘭,YILAN,局屬有人氣象站,2016-04,23.3,30.7,2016-04-07,16.7,2016-04-29,102.4,13,9.9,2016-04-18,320.0,18.9,2016-04-18,300.0,82,54,2016-04-29,1011.6,99.3
1472,467110,金門,KINMEN,局屬有人氣象站,2016-04,19.7,26.0,2016-04-29,13.6,2016-04-19,274.6,16,7.6,2016-04-29,80.0,14.5,2016-04-29,70.0,82,48,2016-04-29,1009.9,75.1
1473,467300,東吉島,DONGJIDAO,局屬有人氣象站,2016-04,24.9,29.4,2016-04-22,21.2,2016-04-12,278.4,9,14.6,2016-04-10,320.0,24.6,2016-04-13,220.0,84,60,2016-04-29,1007.8,178.0
1474,467350,澎湖,PENGHU,局屬有人氣象站,2016-04,24.5,31.5,2016-04-16,20.2,2016-04-11,252.8,10,10.6,2016-04-10,290.0,17.9,2016-04-10,290.0,84,52,2016-04-29,1011.5,153.2
1475,467410,臺南,TAINAN,局屬有人氣象站,2016-04,26.3,32.5,2016-04-22,19.3,2016-04-19,146.0,8,8.3,2016-04-06,220.0,14.2,2016-04-06,230.0,77,47,2016-04-29,1009.7,196.1
1476,467440,高雄,KAOHSIUNG,局屬有人氣象站,2016-04,26.9,33.0,2016-04-18,21.8,2016-04-19,182.5,8,7.2,2016-04-20,170.0,18.4,2016-04-13,260.0,77,57,2016-04-18,1011.8,222.1
1477,467480,嘉義,CHIAYI,局屬有人氣象站,2016-04,25.4,33.8,2016-04-21,18.3,2016-04-19,193.5,10,8.6,2016-04-18,10.0,13.9,2016-04-18,10.0,84,46,2016-04-08,1009.1,165.5
1478,467490,臺中,TAICHUNG,局屬有人氣象站,2016-04,24.9,33.2,2016-04-21,17.3,2016-04-19,183.4,10,5.2,2016-04-18,10.0,13.4,2016-04-24,320.0,77,44,2016-04-29,1002.5,131.4
1479,467530,阿里山,ALISHAN,局屬有人氣象站,2016-04,12.3,20.4,2016-04-07,4.7,2016-04-30,291.0,13,7.3,2016-04-13,270.0,18.2,2016-04-13,290.0,76,32,2016-04-04,765.8,120.7
1480,467540,大武,DAWU,局屬有人氣象站,2016-04,25.9,35.8,2016-04-27,19.3,2016-04-29,119.1,9,7.7,2016-04-21,170.0,15.1,2016-04-13,240.0,76,36,2016-04-27,1011.4,190.7
1481,467550,玉山,YUSHAN,局屬有人氣象站,2016-04,4.1,15.9,2016-04-19,-1.0,2016-04-24,275.6,12,19.8,2016-04-13,290.0,31.4,2016-04-13,310.0,78,13,2016-04-19,644.3,133.5
1482,467571,新竹,HSINCHU,局屬有人氣象站,2016-04,23.4,32.5,2016-04-21,17.2,2016-04-18,285.1,13,6.1,2016-04-13,280.0,18.9,2016-04-13,290.0,79,47,2016-04-29,1009.1,89.7
1483,467590,恆春,HENGCHUN,局屬有人氣象站,2016-04,27.0,33.3,2016-04-24,21.0,2016-04-01,64.1,8,9.2,2016-04-29,40.0,18.8,2016-04-29,50.0,78,50,2016-04-05,1010.2,226.1
1484,467610,成功,CHENGGONG,局屬有人氣象站,2016-04,24.5,32.0,2016-04-17,19.8,2016-04-18,89.9,13,11.4,2016-04-16,190.0,19.7,2016-04-16,200.0,82,52,2016-04-29,1007.7,137.1
1485,467620,蘭嶼,LANYU,局屬有人氣象站,2016-04,23.7,28.3,2016-04-26,19.1,2016-04-29,38.9,11,20.0,2016-04-18,70.0,28.1,2016-04-18,70.0,82,62,2016-04-29,975.9,94.2
1486,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2016-04,20.3,29.5,2016-04-07,15.4,2016-04-11,239.0,13,8.1,2016-04-11,160.0,13.4,2016-04-13,280.0,80,51,2016-04-05,902.1,144.2
1487,467660,臺東,TAITUNG,局屬有人氣象站,2016-04,25.5,32.9,2016-04-27,20.5,2016-04-29,135.7,10,8.5,2016-04-13,190.0,15.9,2016-04-13,190.0,80,47,2016-04-29,1011.1,171.8
1488,467770,梧棲,WUQI,局屬有人氣象站,2016-04,23.9,31.8,2016-04-21,17.1,2016-04-19,173.3,11,11.8,2016-04-18,340.0,21.3,2016-04-13,150.0,83,51,2016-04-29,1009.5,111.4
1489,467990,馬祖,MATSU,局屬有人氣象站,2016-04,17.6,28.4,2016-04-27,12.9,2016-04-18,211.8,20,10.7,2016-04-23,200.0,19.8,2016-04-16,230.0,92,57,2016-04-30,1002.5,79.4
1490,466880,板橋,BANQIAO,局屬有人氣象站,2016-05,26.8,36.2,2016-05-29,18.9,2016-05-17,155.4,11,6.6,2016-05-13,70.0,14.4,2016-05-03,240.0,71,48,2016-05-29,1009.4,128.5
1491,466900,淡水,TAMSUI,局屬有人氣象站,2016-05,25.9,33.5,2016-05-29,16.6,2016-05-17,95.5,11,6.5,2016-05-03,320.0,16.7,2016-05-10,200.0,79,54,2016-05-06,1008.4,144.1
1492,466910,鞍部,ANBU,局屬有人氣象站,2016-05,20.7,28.8,2016-05-29,9.9,2016-05-16,190.0,14,8.1,2016-05-03,360.0,22.1,2016-05-10,190.0,93,64,2016-05-15,919.8,69.1
1493,466920,臺北,TAIPEI,局屬有人氣象站,2016-05,27.1,37.3,2016-05-31,19.0,2016-05-17,186.7,15,7.5,2016-05-13,50.0,14.6,2016-05-13,50.0,71,47,2016-05-29,1007.5,104.0
1494,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2016-05,22.5,30.2,2016-05-28,12.5,2016-05-16,153.9,13,9.7,2016-05-16,20.0,22.5,2016-05-03,360.0,86,56,2016-05-07,943.1,115.6
1495,466940,基隆,KEELUNG,局屬有人氣象站,2016-05,25.9,36.4,2016-05-29,18.4,2016-05-16,176.2,19,9.2,2016-05-10,220.0,15.0,2016-05-10,220.0,83,50,2016-05-02,1007.4,117.4
1496,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2016-05,24.3,31.9,2016-05-28,16.4,2016-05-16,76.7,12,16.5,2016-05-30,280.0,22.0,2016-05-03,250.0,87,60,2016-05-17,999.5,151.2
1497,466990,花蓮,HUALIEN,局屬有人氣象站,2016-05,26.5,32.5,2016-05-31,20.6,2016-05-16,174.0,16,9.7,2016-05-10,180.0,17.8,2016-05-16,50.0,82,68,2016-05-03,1008.5,150.1
1498,467050,新屋,XINWU,局屬有人氣象站,2016-05,26.2,32.0,2016-05-27,18.2,2016-05-17,83.6,9,14.2,2016-05-16,40.0,22.4,2016-05-16,30.0,84,61,2016-05-26,1007.9,161.1
1499,467060,蘇澳,SU-AO,局屬有人氣象站,2016-05,26.1,32.8,2016-05-29,18.2,2016-05-17,189.1,20,11.4,2016-05-16,70.0,20.1,2016-05-16,70.0,82,54,2016-05-10,1008.0,127.7
1500,467080,宜蘭,YILAN,局屬有人氣象站,2016-05,25.9,33.7,2016-05-29,18.2,2016-05-17,89.7,19,9.1,2016-05-05,350.0,17.3,2016-05-05,300.0,82,60,2016-05-18,1009.9,124.2
1501,467110,金門,KINMEN,局屬有人氣象站,2016-05,24.1,31.4,2016-05-27,16.8,2016-05-01,223.5,7,6.3,2016-05-13,70.0,13.8,2016-05-16,60.0,84,52,2016-05-18,1007.4,141.4
1502,467300,東吉島,DONGJIDAO,局屬有人氣象站,2016-05,27.0,31.6,2016-05-08,23.1,2016-05-01,68.5,11,16.0,2016-05-16,30.0,21.5,2016-05-16,30.0,83,69,2016-05-17,1006.0,229.4
1503,467350,澎湖,PENGHU,局屬有人氣象站,2016-05,27.1,32.6,2016-05-30,21.4,2016-05-01,95.3,8,9.1,2016-05-16,10.0,21.0,2016-05-16,360.0,83,61,2016-05-17,1009.7,216.5
1504,467410,臺南,TAINAN,局屬有人氣象站,2016-05,28.4,34.7,2016-05-27,21.3,2016-05-17,87.3,8,8.9,2016-05-09,230.0,13.7,2016-05-22,230.0,76,51,2016-05-19,1007.8,234.6
1505,467440,高雄,KAOHSIUNG,局屬有人氣象站,2016-05,28.9,33.6,2016-05-27,24.8,2016-05-11,97.5,7,6.9,2016-05-09,170.0,11.0,2016-05-09,180.0,76,58,2016-05-19,1009.9,246.5
1506,467480,嘉義,CHIAYI,局屬有人氣象站,2016-05,27.9,37.2,2016-05-27,19.7,2016-05-17,33.5,10,8.2,2016-05-09,250.0,13.8,2016-05-27,240.0,80,47,2016-05-27,1007.3,213.5
1507,467490,臺中,TAICHUNG,局屬有人氣象站,2016-05,27.6,35.6,2016-05-28,19.8,2016-05-17,100.3,8,5.0,2016-05-03,170.0,10.2,2016-05-27,240.0,75,49,2016-05-15,1000.8,159.8
1508,467530,阿里山,ALISHAN,局屬有人氣象站,2016-05,14.2,22.7,2016-05-27,9.4,2016-05-02,202.0,19,4.7,2016-05-26,150.0,9.9,2016-05-10,270.0,82,44,2016-05-09,765.6,131.0
1509,467540,大武,DAWU,局屬有人氣象站,2016-05,27.8,37.3,2016-05-29,21.6,2016-05-01,48.5,9,8.2,2016-05-06,170.0,17.2,2016-05-16,30.0,75,37,2016-05-10,1009.8,213.0
1510,467550,玉山,YUSHAN,局屬有人氣象站,2016-05,7.0,18.1,2016-05-27,2.0,2016-05-02,99.5,15,18.4,2016-05-21,220.0,24.1,2016-05-21,220.0,76,17,2016-05-13,645.0,157.7
1511,467571,新竹,HSINCHU,局屬有人氣象站,2016-05,26.7,34.0,2016-05-29,18.9,2016-05-17,206.0,9,5.8,2016-05-29,280.0,16.3,2016-05-29,300.0,76,59,2016-05-31,1007.1,157.3
1512,467590,恆春,HENGCHUN,局屬有人氣象站,2016-05,28.8,34.7,2016-05-27,23.8,2016-05-11,75.0,10,9.7,2016-05-16,50.0,20.0,2016-05-16,40.0,78,51,2016-05-25,1008.4,242.5
1513,467610,成功,CHENGGONG,局屬有人氣象站,2016-05,26.4,32.6,2016-05-30,21.0,2016-05-17,127.0,18,10.2,2016-05-10,190.0,21.2,2016-05-10,180.0,83,63,2016-05-04,1006.1,154.5
